timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T09:58:42+08:00,127.1,BuildGraph,494.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:44+08:00,128.3,BuildGraph,503.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:45+08:00,129.5,BuildGraph,510.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:46+08:00,130.7,BuildGraph,517.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:47+08:00,131.9,BuildGraph,525.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:48+08:00,133.1,BuildGraph,532.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:50+08:00,134.3,BuildGraph,539.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:51+08:00,135.4,BuildGraph,546.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:52+08:00,136.6,BuildGraph,553.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:53+08:00,137.8,BuildGraph,560.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:54+08:00,139.0,BuildGraph,567.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:56+08:00,140.2,BuildGraph,574.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:57+08:00,141.4,BuildGraph,580.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:58+08:00,142.7,BuildGraph,586.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:59+08:00,143.8,BuildGraph,593.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:00+08:00,145.0,BuildGraph,599.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:02+08:00,146.2,BuildGraph,605.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:03+08:00,147.3,BuildGraph,611.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:04+08:00,148.6,BuildGraph,618.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:05+08:00,149.7,BuildGraph,624.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:06+08:00,150.9,BuildGraph,629.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:07+08:00,152.1,BuildGraph,634.00,1030.22,1667.91,S,6,516038656,0,0.00,0.00
2026-04-14T09:59:09+08:00,153.2,BuildGraph,639.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:10+08:00,154.4,BuildGraph,645.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:11+08:00,155.6,BuildGraph,650.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:59:12+08:00,156.8,BuildGraph,656.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
